company_id,company_name,sector,hq_state,founded_year,fiscal_year,revenue_musd,net_income_musd,net_margin_pct,employees,rd_spend_musd,market_cap_musd,total_assets_musd,revenue_growth_pct,fortune500_rank,roa_pct,revenue_per_employee_k
C0253,Landmark Resources,Energy,MI,1944,2018,334658.6,15091.8,4.51,1610036,3599.4,1064137.3,667689.4,-2.81,69,2.26,207.9
C0253,Landmark Resources,Energy,MI,1944,2019,440725.7,26069.9,5.92,2356313,7561.2,474046.1,1229553.0,31.69,50,2.12,187.0
C0253,Landmark Resources,Energy,MI,1944,2020,371855.3,-28703.8,-7.72,2083286,7780.0,301974.3,1122923.9,-15.63,64,-2.56,178.5
C0253,Landmark Resources,Energy,MI,1944,2021,532908.1,64375.1,12.08,3094946,19497.0,1411496.2,1460199.2,43.31,37,4.41,172.2
C0253,Landmark Resources,Energy,MI,1944,2022,436111.8,80364.7,18.43,2376151,162.6,1357210.5,1371130.2,-18.16,67,5.86,183.5
C0253,Landmark Resources,Energy,MI,1944,2023,306951.2,11153.5,3.63,1528941,3232.3,1487905.5,980675.2,-29.62,126,1.14,200.8
C0254,Meridian Capital,Financial Services,IL,1925,2014,68540.9,11762.3,17.16,584046,455.1,321856.8,69423.6,-0.51,294,16.94,117.4
C0254,Meridian Capital,Financial Services,IL,1925,2015,72610.9,14132.4,19.46,616535,52.4,318628.2,162892.7,5.94,289,8.68,117.8
C0254,Meridian Capital,Financial Services,IL,1925,2016,73988.0,13643.2,18.44,596036,982.6,307069.4,211783.9,1.9,290,6.44,124.1
C0254,Meridian Capital,Financial Services,IL,1925,2017,76681.6,14695.9,19.16,636035,987.6,221716.7,109577.6,3.64,301,13.41,120.6
C0254,Meridian Capital,Financial Services,IL,1925,2018,90786.8,15323.1,16.88,741526,2299.6,126118.4,82013.1,18.39,285,18.68,122.4
C0254,Meridian Capital,Financial Services,IL,1925,2019,96358.7,18139.5,18.82,775841,827.4,375029.9,242078.3,6.14,284,7.49,124.2
C0254,Meridian Capital,Financial Services,IL,1925,2020,86024.5,20261.3,23.55,653760,108.1,308782.4,222199.4,-10.72,302,9.12,131.6
C0254,Meridian Capital,Financial Services,IL,1925,2021,92952.7,20714.8,22.29,729478,253.7,196333.6,119024.7,8.05,306,17.4,127.4
C0254,Meridian Capital,Financial Services,IL,1925,2022,103498.7,21349.8,20.63,829396,1104.9,109363.2,169871.8,11.35,301,12.57,124.8
C0254,Meridian Capital,Financial Services,IL,1925,2023,115365.6,22492.4,19.5,905209,2161.7,361491.0,202005.3,11.47,289,11.13,127.4
C0255,Meridian Motors,Energy,MO,1901,2014,235208.6,17955.7,7.63,1966848,4777.9,1063791.4,430134.6,-5.75,81,4.17,119.6
C0255,Meridian Motors,Energy,MO,1901,2015,288710.3,39298.3,13.61,2329559,11390.0,485380.1,482655.1,22.75,66,8.14,123.9
C0255,Meridian Motors,Energy,MO,1901,2016,370436.7,-2425.0,-0.65,3276012,6501.9,834220.0,599037.8,28.31,47,-0.4,113.1
C0255,Meridian Motors,Energy,MO,1901,2017,413473.0,4802.7,1.16,3990431,13900.7,938045.7,748036.7,11.62,39,0.64,103.6
C0255,Meridian Motors,Energy,MO,1901,2018,495622.4,11195.8,2.26,4416560,16432.9,1646677.5,1004374.4,19.87,31,1.11,112.2
C0255,Meridian Motors,Energy,MO,1901,2019,585590.0,17579.1,3.0,4798741,17165.5,1891951.2,883471.5,18.15,24,1.99,122.0
C0255,Meridian Motors,Energy,MO,1901,2020,525566.3,-20318.6,-3.87,4194743,1190.0,990405.6,1292495.1,-10.25,31,-1.57,125.3
C0255,Meridian Motors,Energy,MO,1901,2021,513223.1,-5784.0,-1.13,4366713,1519.4,713039.0,1098307.0,-2.35,45,-0.53,117.5
C0255,Meridian Motors,Energy,MO,1901,2022,375397.6,2042.9,0.54,3545098,4376.9,1877636.8,618737.1,-26.85,90,0.33,105.9
C0255,Meridian Motors,Energy,MO,1901,2023,365847.2,6267.0,1.71,2941221,12436.9,1459412.7,610557.3,-2.54,102,1.03,124.4
C0256,Zenith Labs,Retail,MO,1899,2014,445088.0,11204.7,2.52,3320460,13219.8,587038.5,1402381.3,5.62,21,0.8,134.0
C0256,Zenith Labs,Retail,MO,1899,2015,476548.9,9893.2,2.08,3922427,9741.7,1448117.3,1327755.3,7.07,18,0.75,121.5
C0256,Zenith Labs,Retail,MO,1899,2016,482998.1,15112.2,3.13,3971691,10453.7,2177289.0,982528.4,1.35,19,1.54,121.6
C0256,Zenith Labs,Retail,MO,1899,2017,526285.0,14408.1,2.74,3797600,1915.3,1805347.6,1213347.9,8.96,18,1.19,138.6
C0256,Zenith Labs,Retail,MO,1899,2018,583447.2,4109.9,0.7,4812230,16231.5,818089.0,625259.7,10.86,21,0.66,121.2
C0256,Zenith Labs,Retail,MO,1899,2019,637117.9,-2957.2,-0.46,5004826,16330.4,1520609.4,1062047.0,9.2,18,-0.28,127.3
C0256,Zenith Labs,Retail,MO,1899,2020,619419.3,9445.5,1.52,4786489,13550.4,2703654.7,811159.5,-2.78,17,1.16,129.4
C0256,Zenith Labs,Retail,MO,1899,2021,692875.6,13594.6,1.96,4929982,12527.9,3307268.8,1779804.4,11.86,20,0.76,140.5
C0256,Zenith Labs,Retail,MO,1899,2022,756525.6,7701.7,1.02,5636999,7719.8,3298500.8,1934903.4,9.19,21,0.4,134.2
C0256,Zenith Labs,Retail,MO,1899,2023,823466.4,3202.5,0.39,6632190,5387.1,1267767.2,1466622.7,8.85,21,0.22,124.2
C0257,Horizon Holdings,Technology,TX,1947,2014,12062.9,2075.1,17.2,30928,1089.2,61504.7,32472.8,18.98,478,6.39,390.0
C0257,Horizon Holdings,Technology,TX,1947,2015,13511.8,2664.5,19.72,38101,1470.1,50186.0,36635.5,12.01,478,7.27,354.6
C0257,Horizon Holdings,Technology,TX,1947,2016,16784.4,3822.4,22.77,44605,801.4,70783.2,27541.8,24.22,472,13.88,376.3
C0257,Horizon Holdings,Technology,TX,1947,2017,18260.4,3269.6,17.91,52076,475.1,73643.2,52588.6,8.79,472,6.22,350.6
C0257,Horizon Holdings,Technology,TX,1947,2018,19036.0,3918.6,20.59,53071,1787.2,28606.9,28357.0,4.25,475,13.82,358.7
C0257,Horizon Holdings,Technology,TX,1947,2019,21219.2,4158.6,19.6,50163,3029.0,85779.5,61334.5,11.47,473,6.78,423.0
C0257,Horizon Holdings,Technology,TX,1947,2020,20369.5,3905.2,19.17,53373,656.6,27314.0,46718.7,-4.0,472,8.36,381.6
C0257,Horizon Holdings,Technology,TX,1947,2021,24510.3,6017.8,24.55,66886,4338.5,94991.5,27266.1,20.33,469,22.07,366.4
C0257,Horizon Holdings,Technology,TX,1947,2022,30365.9,4477.3,14.74,86047,914.1,53621.2,81328.4,23.89,462,5.51,352.9
C0257,Horizon Holdings,Technology,TX,1947,2023,32106.2,7286.9,22.7,81880,3849.1,155056.2,46545.5,5.73,464,15.66,392.1
C0258,Global Solutions,Financial Services,MN,1990,2014,21746.1,5319.7,24.46,94838,504.8,36149.8,65793.5,7.16,460,8.09,229.3
C0258,Global Solutions,Financial Services,MN,1990,2015,25129.8,6368.4,25.34,113782,917.7,41073.2,36407.7,15.56,453,17.49,220.9
C0258,Global Solutions,Financial Services,MN,1990,2016,31057.2,8351.9,26.89,130305,330.6,82890.7,77318.7,23.59,436,10.8,238.3
C0258,Global Solutions,Financial Services,MN,1990,2017,32231.7,6456.5,20.03,130678,812.8,133860.8,94220.1,3.78,441,6.85,246.6
C0258,Global Solutions,Financial Services,MN,1990,2018,36408.0,8820.8,24.23,144837,815.0,117054.7,97136.4,12.96,437,9.08,251.4
C0258,Global Solutions,Financial Services,MN,1990,2019,42976.7,10115.4,23.54,193566,1630.1,123226.1,136281.4,18.04,423,7.42,222.0
C0258,Global Solutions,Financial Services,MN,1990,2020,42418.5,9052.4,21.34,189313,1296.5,144713.0,135460.9,-1.3,418,6.68,224.1
C0258,Global Solutions,Financial Services,MN,1990,2021,50690.1,9816.6,19.37,209944,687.2,118794.0,89554.3,19.5,411,10.96,241.4
C0258,Global Solutions,Financial Services,MN,1990,2022,57329.9,11437.3,19.95,230406,48.6,72619.9,77421.3,13.1,403,14.77,248.8
C0258,Global Solutions,Financial Services,MN,1990,2023,71085.8,17959.4,25.26,290627,1514.7,99523.7,178727.1,23.99,382,10.05,244.6
C0259,National Energy,Technology,CA,1898,2014,29043.5,7655.5,26.36,233205,3253.2,111529.9,69323.0,16.76,434,11.04,124.5
C0259,National Energy,Technology,CA,1898,2015,35271.4,6424.1,18.21,271436,4946.3,71356.2,93365.4,21.44,415,6.88,129.9
C0259,National Energy,Technology,CA,1898,2016,41980.0,11199.7,26.68,337985,1031.3,118388.4,116170.0,19.02,400,9.64,124.2
C0259,National Energy,Technology,CA,1898,2017,51805.7,13991.3,27.01,395824,4832.8,63847.4,149604.3,23.41,384,9.35,130.9
C0259,National Energy,Technology,CA,1898,2018,55031.9,12140.6,22.06,391279,5404.6,161990.7,93308.6,6.23,388,13.01,140.6
C0259,National Energy,Technology,CA,1898,2019,59471.6,15229.7,25.61,502845,4273.7,155409.1,171966.7,8.07,379,8.86,118.3
C0259,National Energy,Technology,CA,1898,2020,62112.9,14130.0,22.75,496586,10482.2,181535.5,124335.1,4.44,359,11.36,125.1
C0259,National Energy,Technology,CA,1898,2021,76185.0,16944.3,22.24,560674,6636.4,161932.3,72213.5,22.66,349,23.46,135.9
C0259,National Energy,Technology,CA,1898,2022,88171.0,19131.5,21.7,730483,3070.9,115367.0,268933.5,15.73,334,7.11,120.7
C0259,National Energy,Technology,CA,1898,2023,100802.3,27232.8,27.02,846924,10099.2,142969.9,117355.0,14.33,322,23.21,119.0
C0260,Vertex Energy,Consumer Goods,PA,1963,2014,28029.3,3474.7,12.4,164763,98.3,83912.6,79816.5,4.75,437,4.35,170.1
C0260,Vertex Energy,Consumer Goods,PA,1963,2015,30247.0,3524.1,11.65,193470,955.9,91334.9,39142.5,7.91,437,9.0,156.3
C0260,Vertex Energy,Consumer Goods,PA,1963,2016,31850.8,4887.2,15.34,175330,584.8,114574.7,89257.7,5.3,430,5.48,181.7
C0260,Vertex Energy,Consumer Goods,PA,1963,2017,35615.3,4907.5,13.78,216409,249.7,61576.9,79288.3,11.82,426,6.19,164.6
C0260,Vertex Energy,Consumer Goods,PA,1963,2018,36261.9,4860.8,13.4,209623,636.4,67634.4,44372.3,1.82,438,10.95,173.0
C0260,Vertex Energy,Consumer Goods,PA,1963,2019,39476.3,6355.7,16.1,216243,138.7,119120.0,60713.7,8.86,434,10.47,182.6
C0260,Vertex Energy,Consumer Goods,PA,1963,2020,34951.1,4212.4,12.05,191728,1356.2,146236.1,90289.8,-11.46,441,4.67,182.3
C0260,Vertex Energy,Consumer Goods,PA,1963,2021,40823.7,6288.5,15.4,242832,1331.2,186864.7,82613.2,16.8,437,7.61,168.1
C0260,Vertex Energy,Consumer Goods,PA,1963,2022,38772.3,6518.4,16.81,234754,654.1,62240.3,102790.5,-5.03,450,6.34,165.2
C0260,Vertex Energy,Consumer Goods,PA,1963,2023,40314.6,6585.0,16.33,227530,1117.1,183223.9,52714.9,3.98,450,12.49,177.2
C0261,Alliance Networks,Consumer Goods,VA,1927,2014,32638.0,2837.8,8.69,171007,1256.4,63627.5,30208.7,4.85,418,9.39,190.9
C0261,Alliance Networks,Consumer Goods,VA,1927,2015,32721.9,2949.6,9.01,185683,533.6,105812.0,92066.4,0.26,424,3.2,176.2
C0261,Alliance Networks,Consumer Goods,VA,1927,2016,37210.1,4178.3,11.23,208512,48.0,51409.7,37386.0,13.72,415,11.18,178.5
C0261,Alliance Networks,Consumer Goods,VA,1927,2017,39147.7,2856.3,7.3,192979,1242.0,116310.0,118393.7,5.21,415,2.41,202.9
C0261,Alliance Networks,Consumer Goods,VA,1927,2018,44159.3,3806.7,8.62,242772,1675.0,133748.6,130380.1,12.8,412,2.92,181.9
C0261,Alliance Networks,Consumer Goods,VA,1927,2019,48019.0,3574.4,7.44,283906,931.7,140636.8,132733.2,8.74,413,2.69,169.1
C0261,Alliance Networks,Consumer Goods,VA,1927,2020,45146.0,4092.2,9.06,226141,1394.0,119280.3,77573.8,-5.98,408,5.28,199.6
C0261,Alliance Networks,Consumer Goods,VA,1927,2021,56350.7,4688.8,8.32,338882,774.4,151100.9,78161.5,24.82,396,6.0,166.3
C0261,Alliance Networks,Consumer Goods,VA,1927,2022,66477.7,6269.5,9.43,360559,1983.8,184788.8,139032.3,17.97,380,4.51,184.4
C0261,Alliance Networks,Consumer Goods,VA,1927,2023,70924.4,7181.4,10.13,411915,2377.6,129358.3,138518.4,6.69,383,5.18,172.2
C0262,Zenith Capital,Automotive,GA,1957,2014,124264.0,170.4,0.14,995023,3635.8,527084.5,156346.7,7.58,177,0.11,124.9
C0262,Zenith Capital,Automotive,GA,1957,2015,99341.2,7817.2,7.87,726649,1979.5,322183.0,166944.4,-20.06,224,4.68,136.7
C0262,Zenith Capital,Automotive,GA,1957,2016,102103.5,7220.5,7.07,832592,2071.5,472938.0,139388.3,2.78,235,5.18,122.6
C0262,Zenith Capital,Automotive,GA,1957,2017,98854.8,-2501.2,-2.53,710035,2187.4,84322.9,181729.0,-3.18,252,-1.38,139.2
C0262,Zenith Capital,Automotive,GA,1957,2018,113850.1,8478.1,7.45,813274,3275.7,324412.9,114403.6,15.17,239,7.41,140.0
C0262,Zenith Capital,Automotive,GA,1957,2019,128574.5,9155.7,7.12,1006204,2516.3,430087.1,369283.3,12.93,227,2.48,127.8
C0262,Zenith Capital,Automotive,GA,1957,2020,148813.8,18651.7,12.53,1294248,3278.4,566504.5,386494.2,15.74,189,4.83,115.0
C0262,Zenith Capital,Automotive,GA,1957,2021,174470.3,12622.1,7.23,1307052,1894.7,832632.0,446990.8,17.24,181,2.82,133.5
C0262,Zenith Capital,Automotive,GA,1957,2022,196044.7,21835.8,11.14,1655733,7197.2,317407.0,364273.1,12.37,175,5.99,118.4
C0262,Zenith Capital,Automotive,GA,1957,2023,216479.1,27025.1,12.48,1666347,1815.8,835933.5,263256.0,10.42,174,10.27,129.9
C0263,Prime Holdings,Industrials,TX,1929,2014,80220.6,11258.4,14.03,701787,2381.9,191522.9,208697.1,2.38,267,5.39,114.3
C0263,Prime Holdings,Industrials,TX,1929,2015,87487.4,8445.7,9.65,689747,3107.1,311547.5,171378.3,9.06,253,4.93,126.8
C0263,Prime Holdings,Industrials,TX,1929,2016,90919.4,13374.2,14.71,759871,154.7,459912.7,244532.5,3.92,258,5.47,119.7
C0263,Prime Holdings,Industrials,TX,1929,2017,94598.1,13656.2,14.44,839668,481.2,162051.5,249197.4,4.05,257,5.48,112.7
C0263,Prime Holdings,Industrials,TX,1929,2018,105111.9,17416.9,16.57,819339,2009.8,384074.7,99086.4,11.11,258,17.58,128.3
C0263,Prime Holdings,Industrials,TX,1929,2019,109863.8,17872.3,16.27,992636,592.5,125061.5,224167.4,4.52,257,7.97,110.7
C0263,Prime Holdings,Industrials,TX,1929,2020,106499.7,12196.4,11.45,847801,1150.9,465483.2,321894.7,-3.06,252,3.79,125.6
C0263,Prime Holdings,Industrials,TX,1929,2021,118332.4,14989.3,12.67,936094,2418.8,452543.6,213306.4,11.11,257,7.03,126.4
C0263,Prime Holdings,Industrials,TX,1929,2022,130540.0,22004.3,16.86,1026550,4206.7,140661.4,162701.4,10.32,254,13.52,127.2
C0263,Prime Holdings,Industrials,TX,1929,2023,133844.8,15131.1,11.3,1127639,2217.9,424424.4,180162.7,2.53,262,8.4,118.7
C0264,Anchor Labs,Materials,GA,1948,2014,26830.5,2707.0,10.09,101500,176.5,107012.8,39098.7,11.99,443,6.92,264.3
C0264,Anchor Labs,Materials,GA,1948,2015,31581.0,5872.4,18.59,105880,717.3,56312.6,74080.1,17.71,430,7.93,298.3
C0264,Anchor Labs,Materials,GA,1948,2016,29838.8,1561.7,5.23,109152,162.9,70362.3,40507.5,-5.52,440,3.86,273.4
C0264,Anchor Labs,Materials,GA,1948,2017,28522.5,1283.0,4.5,97014,29.4,53750.3,57170.7,-4.41,452,2.24,294.0
C0264,Anchor Labs,Materials,GA,1948,2018,26236.1,1639.9,6.25,89146,166.8,27106.6,31953.5,-8.02,459,5.13,294.3
C0264,Anchor Labs,Materials,GA,1948,2019,23302.9,3197.0,13.72,79870,624.0,23358.1,72941.2,-11.18,467,4.38,291.8
C0264,Anchor Labs,Materials,GA,1948,2020,26859.5,5413.4,20.15,100029,451.3,80291.4,45161.2,15.26,458,11.99,268.5
C0264,Anchor Labs,Materials,GA,1948,2021,29368.0,3632.9,12.37,111538,785.7,144613.7,58386.4,9.34,461,6.22,263.3
C0264,Anchor Labs,Materials,GA,1948,2022,29855.0,1514.7,5.07,113735,257.8,55077.9,61877.8,1.66,463,2.45,262.5
C0264,Anchor Labs,Materials,GA,1948,2023,36820.4,4041.5,10.98,135646,39.2,43391.1,111009.1,23.33,456,3.64,271.4
C0265,Atlas Energy,Retail,CA,1905,2014,175505.3,16199.4,9.23,1456957,6276.9,503305.3,533415.6,5.22,112,3.04,120.5
C0265,Atlas Energy,Retail,CA,1905,2015,182101.3,7753.4,4.26,1423608,154.1,825484.7,197076.9,3.76,111,3.93,127.9
C0265,Atlas Energy,Retail,CA,1905,2016,193172.3,2232.7,1.16,1710946,6310.6,440740.6,376346.4,6.08,113,0.59,112.9
C0265,Atlas Energy,Retail,CA,1905,2017,200971.4,13325.6,6.63,1786369,6540.9,793387.7,538640.7,4.04,118,2.47,112.5
C0265,Atlas Energy,Retail,CA,1905,2018,224269.2,11469.8,5.11,1711787,6695.4,659645.4,658759.9,11.59,118,1.74,131.0
C0265,Atlas Energy,Retail,CA,1905,2019,235421.6,14305.8,6.08,1884817,1118.9,907206.9,611265.2,4.97,121,2.34,124.9
C0265,Atlas Energy,Retail,CA,1905,2020,219151.1,6206.9,2.83,1824299,8710.0,962005.3,561288.7,-6.91,127,1.11,120.1
C0265,Atlas Energy,Retail,CA,1905,2021,248535.0,11229.6,4.52,2010923,3293.7,343327.9,337643.9,13.41,132,3.33,123.6
C0265,Atlas Energy,Retail,CA,1905,2022,276404.6,5279.8,1.91,2397887,4447.0,1178950.3,615217.7,11.21,131,0.86,115.3
C0265,Atlas Energy,Retail,CA,1905,2023,287922.4,12443.5,4.32,2165051,9667.5,360063.3,874214.1,4.17,136,1.42,133.0
C0266,Frontier Technologies,Financial Services,VA,1933,2014,78819.9,19568.1,24.83,540820,1420.1,385069.5,220816.3,-5.22,272,8.86,145.7
C0266,Frontier Technologies,Financial Services,VA,1933,2015,83846.3,25022.2,29.84,655136,2894.6,108639.9,165246.7,6.38,267,15.14,128.0
C0266,Frontier Technologies,Financial Services,VA,1933,2016,91820.4,26483.3,28.84,680636,2917.6,440975.5,171961.2,9.51,255,15.4,134.9
C0266,Frontier Technologies,Financial Services,VA,1933,2017,92302.9,28768.0,31.17,616182,3603.1,135032.5,243705.4,0.53,263,11.8,149.8
C0266,Frontier Technologies,Financial Services,VA,1933,2018,99842.6,31993.1,32.04,787243,959.4,478989.8,147739.1,8.17,271,21.66,126.8
C0266,Frontier Technologies,Financial Services,VA,1933,2019,104611.6,31399.0,30.01,792929,3510.5,470648.1,166060.1,4.78,269,18.91,131.9
C0266,Frontier Technologies,Financial Services,VA,1933,2020,101202.1,33759.5,33.36,660761,954.2,144107.4,248183.3,-3.26,262,13.6,153.2
C0266,Frontier Technologies,Financial Services,VA,1933,2021,103150.0,31467.2,30.51,778649,1178.2,230385.8,244763.2,1.92,290,12.86,132.5
C0266,Frontier Technologies,Financial Services,VA,1933,2022,121458.8,40285.1,33.17,959474,2974.9,580211.6,117093.6,17.75,264,34.4,126.6
C0266,Frontier Technologies,Financial Services,VA,1933,2023,115573.0,33898.6,29.33,777470,816.3,394205.3,358522.0,-4.85,288,9.46,148.7
C0267,Vanguard Industries,Industrials,CA,1906,2014,7003.8,251.4,3.59,43574,253.6,24970.0,8533.5,0.92,487,2.95,160.7
C0267,Vanguard Industries,Industrials,CA,1906,2015,6591.0,591.7,8.98,48392,244.5,10530.5,13849.2,-5.89,490,4.27,136.2
C0267,Vanguard Industries,Industrials,CA,1906,2016,6718.8,492.4,7.33,48260,8.1,28421.4,9593.3,1.94,489,5.13,139.2
C0267,Vanguard Industries,Industrials,CA,1906,2017,6996.0,366.3,5.24,44818,185.7,29633.3,12511.2,4.13,489,2.93,156.1
C0267,Vanguard Industries,Industrials,CA,1906,2018,6938.2,440.7,6.35,49234,12.4,7606.5,10836.7,-0.83,489,4.07,140.9
C0267,Vanguard Industries,Industrials,CA,1906,2019,7321.4,488.3,6.67,45786,270.7,30333.3,13374.7,5.52,490,3.65,159.9
C0267,Vanguard Industries,Industrials,CA,1906,2020,6236.4,175.1,2.81,41494,165.4,9444.4,13141.8,-14.82,492,1.33,150.3
C0267,Vanguard Industries,Industrials,CA,1906,2021,6994.4,558.8,7.99,45015,62.1,30638.2,10408.6,12.15,493,5.37,155.4
C0267,Vanguard Industries,Industrials,CA,1906,2022,6548.4,77.8,1.19,47017,150.7,29441.6,15836.9,-6.38,494,0.49,139.3
C0267,Vanguard Industries,Industrials,CA,1906,2023,6442.2,54.6,0.85,45633,68.3,7053.9,7358.5,-1.62,494,0.74,141.2
C0268,Horizon Partners,Materials,MN,1995,2014,54505.5,9396.7,17.24,299764,378.6,100543.5,163936.6,13.64,345,5.73,181.8
C0268,Horizon Partners,Materials,MN,1995,2015,65947.0,4040.5,6.13,345956,2589.9,275275.4,196881.4,20.99,301,2.05,190.6
C0268,Horizon Partners,Materials,MN,1995,2016,70710.5,11320.7,16.01,400823,2123.4,80087.9,69583.9,7.22,297,16.27,176.4
C0268,Horizon Partners,Materials,MN,1995,2017,69245.3,10493.6,15.15,374015,1014.3,150196.8,140413.6,-2.07,323,7.47,185.1
C0268,Horizon Partners,Materials,MN,1995,2018,75392.8,7681.1,10.19,419187,2523.9,98116.0,88123.9,8.88,321,8.72,179.9
C0268,Horizon Partners,Materials,MN,1995,2019,77888.6,7603.2,9.76,409053,3015.4,382827.6,186883.8,3.31,327,4.07,190.4
C0268,Horizon Partners,Materials,MN,1995,2020,81116.7,9330.3,11.5,493036,1504.0,153322.8,228329.2,4.14,311,4.09,164.5
C0268,Horizon Partners,Materials,MN,1995,2021,87843.5,2226.9,2.54,536757,949.9,367931.6,93675.5,8.29,323,2.38,163.7
C0268,Horizon Partners,Materials,MN,1995,2022,110970.9,2216.2,2.0,685621,3020.0,319857.1,272721.6,26.33,289,0.81,161.9
C0268,Horizon Partners,Materials,MN,1995,2023,106102.6,13553.4,12.77,615065,1748.5,256892.7,176110.8,-4.39,306,7.7,172.5
C0269,Keystone Systems,Energy,NY,1915,2014,29734.2,3683.0,12.39,234757,1053.5,137708.7,48237.3,13.1,432,7.64,126.7
C0269,Keystone Systems,Energy,NY,1915,2015,33844.3,6386.7,18.87,285889,831.0,104717.2,98836.8,13.82,420,6.46,118.4
C0269,Keystone Systems,Energy,NY,1915,2016,31506.3,1710.4,5.43,245739,531.4,38237.8,71658.8,-6.91,432,2.39,128.2
C0269,Keystone Systems,Energy,NY,1915,2017,29123.9,3019.2,10.37,236341,327.6,61111.6,68992.8,-7.56,450,4.38,123.2
C0269,Keystone Systems,Energy,NY,1915,2018,28480.6,4804.8,16.87,237658,453.3,57228.4,56507.4,-2.21,452,8.5,119.8
C0269,Keystone Systems,Energy,NY,1915,2019,23233.6,3719.1,16.01,190711,591.0,29849.1,65218.8,-18.42,468,5.7,121.8
C0269,Keystone Systems,Energy,NY,1915,2020,24038.1,1180.2,4.91,182626,692.7,104779.4,53454.0,3.46,463,2.21,131.6
C0269,Keystone Systems,Energy,NY,1915,2021,32521.5,4458.0,13.71,274057,824.6,85330.2,85979.9,35.29,458,5.18,118.7
C0269,Keystone Systems,Energy,NY,1915,2022,30378.7,4073.0,13.41,246267,525.9,133528.2,83809.3,-6.59,461,4.86,123.4
C0269,Keystone Systems,Energy,NY,1915,2023,42308.6,1418.6,3.35,370655,281.8,46113.6,48344.8,39.27,445,2.93,114.1
C0270,Continental Partners,Energy,CA,1993,2014,212264.8,36627.1,17.26,1472268,5828.0,584599.0,328554.1,-7.63,95,11.15,144.2
C0270,Continental Partners,Energy,CA,1993,2015,287959.5,30344.2,10.54,1683154,4773.4,317203.3,842382.9,35.66,67,3.6,171.1
C0270,Continental Partners,Energy,CA,1993,2016,256563.8,17653.2,6.88,1557948,2979.0,1169132.8,302836.2,-10.9,75,5.83,164.7
C0270,Continental Partners,Energy,CA,1993,2017,359678.3,2571.9,0.72,2081961,6892.7,527339.1,1034862.3,40.19,54,0.25,172.8
C0270,Continental Partners,Energy,CA,1993,2018,383963.5,34812.2,9.07,2711077,9851.5,1404699.5,803781.5,6.75,52,4.33,141.6
C0270,Continental Partners,Energy,CA,1993,2019,422124.9,57346.8,13.59,2879733,610.0,626661.5,911132.4,9.94,54,6.29,146.6
C0270,Continental Partners,Energy,CA,1993,2020,373875.1,46449.0,12.42,2238232,10530.5,1131527.9,886674.0,-11.43,62,5.24,167.0
C0270,Continental Partners,Energy,CA,1993,2021,403180.8,83742.3,20.77,2798380,6387.0,1472749.8,1136209.3,7.84,68,7.37,144.1
C0270,Continental Partners,Energy,CA,1993,2022,498834.3,113847.3,22.82,3264382,14514.0,2090602.8,1244963.2,23.72,56,9.14,152.8
C0270,Continental Partners,Energy,CA,1993,2023,547179.0,1253.6,0.23,3860201,16734.6,1505033.0,1343403.6,9.69,55,0.09,141.7
C0271,Prime Labs,Health Care,GA,1982,2014,16333.3,2880.0,17.63,138501,1288.6,70148.5,33092.1,10.48,468,8.7,117.9
C0271,Prime Labs,Health Care,GA,1982,2015,19009.3,3167.2,16.66,146669,1043.5,48429.5,24101.1,16.38,464,13.14,129.6
C0271,Prime Labs,Health Care,GA,1982,2016,20449.7,3824.2,18.7,167165,2296.9,81685.4,45895.6,7.58,464,8.33,122.3
C0271,Prime Labs,Health Care,GA,1982,2017,24044.2,4016.9,16.71,196165,3321.9,23677.2,66165.8,17.58,460,6.07,122.6
C0271,Prime Labs,Health Care,GA,1982,2018,26525.1,4430.3,16.7,217031,4694.6,53018.6,71714.7,10.32,458,6.18,122.2
C0271,Prime Labs,Health Care,GA,1982,2019,28739.8,4822.2,16.78,233461,1676.6,32285.1,83635.8,8.35,455,5.77,123.1
C0271,Prime Labs,Health Care,GA,1982,2020,28787.1,6100.1,21.19,224227,4056.0,30422.9,46558.5,0.16,456,13.1,128.4
C0271,Prime Labs,Health Care,GA,1982,2021,30645.8,5275.6,17.21,260539,4241.3,91423.7,57830.7,6.46,460,9.12,117.6
C0271,Prime Labs,Health Care,GA,1982,2022,32472.8,5563.4,17.13,248530,1637.0,162006.8,56356.8,5.96,456,9.87,130.7
C0271,Prime Labs,Health Care,GA,1982,2023,35847.1,6629.1,18.49,270098,5105.7,127729.8,68326.5,10.39,459,9.7,132.7
C0272,Compass Foods,Technology,FL,1915,2014,12597.3,2649.3,21.03,74143,298.8,38192.8,12144.4,23.45,477,21.81,169.9
C0272,Compass Foods,Technology,FL,1915,2015,14685.2,3568.8,24.3,81574,190.2,71129.5,32006.9,16.57,475,11.15,180.0
C0272,Compass Foods,Technology,FL,1915,2016,18058.5,4472.6,24.77,105054,2107.3,36017.0,39568.2,22.97,469,11.3,171.9
C0272,Compass Foods,Technology,FL,1915,2017,21292.9,5392.6,25.33,119350,2528.3,27772.5,40419.1,17.91,466,13.34,178.4
C0272,Compass Foods,Technology,FL,1915,2018,26721.9,7664.0,28.68,157272,2297.3,25870.0,60928.2,25.5,457,12.58,169.9
C0272,Compass Foods,Technology,FL,1915,2019,32500.0,8403.5,25.86,173648,1723.8,30432.8,60448.3,21.62,450,13.9,187.2
